,AcX,AcY,AcZ,FSR A,FSR B,Gesture,Position
779,-14220.0,-6552.0,-2632.0,1147.0,0.0,0,1.0
781,-14232.0,-6604.0,-2868.0,1210.0,0.0,0,1.0
783,-14224.0,-6620.0,-2784.0,1210.0,0.0,0,1.0
785,-14116.0,-6604.0,-2708.0,1211.0,0.0,0,1.0
787,-14212.0,-6668.0,-2876.0,1197.0,0.0,0,1.0
789,-14156.0,-6752.0,-2780.0,1233.0,0.0,0,1.0
791,-14268.0,-6688.0,-2596.0,1209.0,0.0,0,1.0
793,-14288.0,-6604.0,-2856.0,1218.0,0.0,0,1.0
795,-14116.0,-6596.0,-2656.0,1216.0,0.0,0,1.0
797,-14044.0,-6576.0,-2644.0,1225.0,0.0,0,1.0
799,-14032.0,-6608.0,-2628.0,1264.0,0.0,0,1.0
801,-14100.0,-6684.0,-2780.0,1216.0,0.0,0,1.0
803,-14128.0,-6608.0,-2732.0,1213.0,0.0,0,1.0
805,-14100.0,-6564.0,-2652.0,1211.0,0.0,0,1.0
807,-14152.0,-6588.0,-2696.0,1222.0,0.0,0,1.0
809,-14208.0,-6588.0,-2812.0,1187.0,0.0,0,1.0
811,-14228.0,-6648.0,-2716.0,1217.0,0.0,0,1.0
813,-14088.0,-6632.0,-2900.0,1211.0,0.0,0,1.0
815,-14096.0,-6716.0,-2756.0,1216.0,0.0,0,1.0
817,-13992.0,-6780.0,-2752.0,1213.0,0.0,0,1.0
819,-14180.0,-6696.0,-2852.0,1171.0,0.0,0,1.0
821,-14044.0,-6684.0,-2704.0,1203.0,0.0,0,1.0
823,-14068.0,-6592.0,-2760.0,1214.0,0.0,0,1.0
825,-14072.0,-6696.0,-2632.0,1215.0,0.0,0,1.0
827,-14196.0,-6680.0,-2776.0,1216.0,0.0,0,1.0
829,-14164.0,-6680.0,-2744.0,1163.0,0.0,0,1.0
831,-14080.0,-6636.0,-2676.0,1211.0,0.0,0,1.0
833,-14084.0,-6628.0,-2860.0,1212.0,0.0,0,1.0
835,-14152.0,-6748.0,-2912.0,1213.0,0.0,0,1.0
837,-14020.0,-6800.0,-2688.0,1194.0,0.0,0,1.0
839,-14112.0,-6712.0,-2812.0,1233.0,0.0,0,1.0
841,-14044.0,-6748.0,-2852.0,1213.0,0.0,0,1.0
843,-14096.0,-6712.0,-2796.0,1214.0,0.0,0,1.0
845,-14096.0,-6772.0,-2900.0,1211.0,0.0,0,1.0
847,-14048.0,-6844.0,-2748.0,1197.0,0.0,0,1.0
849,-14116.0,-6712.0,-2800.0,1168.0,0.0,0,1.0
851,-14112.0,-6844.0,-2724.0,1213.0,0.0,0,1.0
853,-14136.0,-6788.0,-2764.0,1211.0,0.0,0,1.0
855,-14124.0,-6848.0,-2900.0,1212.0,0.0,0,1.0
857,-14152.0,-6788.0,-2896.0,1216.0,0.0,0,1.0
859,-14112.0,-6868.0,-2824.0,1152.0,0.0,0,1.0
861,-14056.0,-6928.0,-2912.0,1200.0,0.0,0,1.0
863,-14088.0,-6792.0,-2904.0,1200.0,0.0,0,1.0
865,-14224.0,-6812.0,-2772.0,1210.0,0.0,0,1.0
867,-14068.0,-6788.0,-2720.0,1232.0,0.0,0,1.0
869,-14128.0,-6728.0,-2780.0,1249.0,0.0,0,1.0
871,-14036.0,-6812.0,-2884.0,1207.0,0.0,0,1.0
873,-14152.0,-6812.0,-2808.0,1203.0,0.0,0,1.0
875,-14132.0,-6792.0,-2872.0,1207.0,0.0,0,1.0
877,-14100.0,-6744.0,-2760.0,1203.0,0.0,0,1.0
879,-13948.0,-6688.0,-2808.0,1259.0,0.0,0,1.0
881,-14056.0,-6792.0,-2800.0,1207.0,0.0,0,1.0
883,-13988.0,-6968.0,-2904.0,1210.0,0.0,0,1.0
885,-13956.0,-6976.0,-2816.0,1207.0,0.0,0,1.0
887,-13920.0,-6952.0,-2856.0,1211.0,0.0,0,1.0
889,-14008.0,-6768.0,-2784.0,1173.0,0.0,0,1.0
891,-14188.0,-6840.0,-2808.0,1207.0,0.0,0,1.0
893,-14048.0,-6660.0,-2824.0,1204.0,0.0,0,1.0
895,-14092.0,-6616.0,-2872.0,1212.0,0.0,0,1.0
897,-14204.0,-6584.0,-2804.0,1206.0,0.0,0,1.0
899,-14104.0,-6656.0,-2960.0,1170.0,0.0,0,1.0
901,-14228.0,-6644.0,-2788.0,1200.0,0.0,0,1.0
903,-14200.0,-6664.0,-3012.0,1200.0,0.0,0,1.0
905,-14216.0,-6860.0,-3008.0,1204.0,0.0,0,1.0
907,-14216.0,-6680.0,-2840.0,1206.0,0.0,0,1.0
909,-14080.0,-6852.0,-2804.0,1247.0,0.0,0,1.0
911,-14200.0,-6812.0,-2744.0,1202.0,0.0,0,1.0
913,-14260.0,-6816.0,-2844.0,1213.0,0.0,0,1.0
915,-14056.0,-6664.0,-2488.0,1210.0,0.0,0,1.0
917,-14036.0,-6708.0,-2664.0,1211.0,0.0,0,1.0
919,-14012.0,-6752.0,-2552.0,1249.0,0.0,0,1.0
921,-14092.0,-6780.0,-2688.0,1214.0,0.0,0,1.0
923,-14020.0,-6856.0,-2888.0,1211.0,0.0,0,1.0
925,-13928.0,-6692.0,-2604.0,1212.0,0.0,0,1.0
927,-14024.0,-6764.0,-2604.0,1214.0,0.0,0,1.0
929,-14072.0,-6788.0,-2788.0,1232.0,0.0,0,1.0
931,-14060.0,-6932.0,-2520.0,1214.0,0.0,0,1.0
933,-14076.0,-6852.0,-2656.0,1206.0,0.0,0,1.0
935,-14084.0,-6816.0,-2740.0,1211.0,0.0,0,1.0
937,-14144.0,-6748.0,-2600.0,1203.0,0.0,0,1.0
939,-14168.0,-6692.0,-2428.0,1209.0,0.0,0,1.0
941,-14092.0,-6720.0,-2680.0,1214.0,0.0,0,1.0
943,-14088.0,-6836.0,-2576.0,1206.0,0.0,0,1.0
945,-14208.0,-6668.0,-2592.0,1230.0,0.0,0,1.0
947,-14180.0,-6936.0,-2636.0,1214.0,0.0,0,1.0
949,-14188.0,-6740.0,-2652.0,1182.0,0.0,0,1.0
951,-14120.0,-6672.0,-2688.0,1214.0,0.0,0,1.0
953,-14172.0,-6796.0,-2520.0,1202.0,0.0,0,1.0
955,-14076.0,-6676.0,-2736.0,1179.0,0.0,0,1.0
957,-14192.0,-6772.0,-2740.0,1205.0,0.0,0,1.0
959,-14080.0,-6884.0,-2796.0,1203.0,0.0,0,1.0
961,-14288.0,-6792.0,-2828.0,1209.0,0.0,0,1.0
963,-14128.0,-6640.0,-2624.0,1203.0,0.0,0,1.0
965,-14056.0,-6780.0,-2704.0,1210.0,0.0,0,1.0
967,-14080.0,-6696.0,-2780.0,1168.0,0.0,0,1.0
969,-14116.0,-6652.0,-2668.0,1204.0,0.0,0,1.0
971,-14140.0,-6728.0,-2596.0,1205.0,0.0,0,1.0
973,-14144.0,-6676.0,-2804.0,1207.0,0.0,0,1.0
975,-14220.0,-6792.0,-2572.0,1203.0,0.0,0,1.0
977,-14236.0,-6724.0,-2936.0,1200.0,0.0,0,1.0
979,-14168.0,-6796.0,-2664.0,1211.0,0.0,0,1.0
981,-14132.0,-6672.0,-2664.0,1216.0,0.0,0,1.0
983,-14048.0,-6704.0,-2780.0,1207.0,0.0,0,1.0
985,-14064.0,-6780.0,-2504.0,1201.0,0.0,0,1.0
987,-14092.0,-6772.0,-2632.0,1226.0,0.0,0,1.0
989,-14260.0,-6788.0,-2536.0,1210.0,0.0,0,1.0
991,-14160.0,-6752.0,-2672.0,1213.0,0.0,0,1.0
993,-14104.0,-6688.0,-2712.0,1200.0,0.0,0,1.0
995,-14064.0,-6800.0,-2780.0,1202.0,0.0,0,1.0
997,-14164.0,-6796.0,-2776.0,1222.0,0.0,0,1.0
999,-14080.0,-6808.0,-2676.0,1199.0,0.0,0,1.0
1001,-14144.0,-6752.0,-2628.0,1200.0,0.0,0,1.0
1003,-14016.0,-6800.0,-2496.0,1198.0,0.0,0,1.0
1005,-14080.0,-6676.0,-2668.0,1218.0,0.0,0,1.0
1007,-14000.0,-6700.0,-2724.0,1207.0,0.0,0,1.0
1009,-13984.0,-6776.0,-2632.0,1207.0,0.0,0,1.0
1011,-14068.0,-6712.0,-2628.0,1216.0,0.0,0,1.0
1013,-14088.0,-6668.0,-2624.0,1222.0,0.0,0,1.0
1015,-14136.0,-6672.0,-2700.0,1226.0,0.0,0,1.0
1017,-14228.0,-6748.0,-2716.0,1165.0,0.0,0,1.0
1019,-14120.0,-6744.0,-2560.0,1207.0,0.0,0,1.0
1021,-14080.0,-6760.0,-2752.0,1216.0,0.0,0,1.0
1023,-14164.0,-6768.0,-2700.0,1214.0,0.0,0,1.0
1025,-14172.0,-6828.0,-2700.0,1188.0,0.0,0,1.0
1027,-14092.0,-6800.0,-2640.0,1244.0,0.0,0,1.0
1029,-14068.0,-6788.0,-2644.0,1207.0,0.0,0,1.0
1031,-14092.0,-6760.0,-2588.0,1215.0,0.0,0,1.0
1033,-14160.0,-6744.0,-2544.0,1209.0,0.0,0,1.0
1035,-14088.0,-6724.0,-2636.0,1202.0,0.0,0,1.0
1037,-14128.0,-6760.0,-2644.0,1195.0,0.0,0,1.0
1039,-14052.0,-6760.0,-2536.0,1212.0,0.0,0,1.0
1041,-14120.0,-6636.0,-2680.0,1211.0,0.0,0,1.0
1043,-14080.0,-6696.0,-2768.0,1211.0,0.0,0,1.0
1045,-14080.0,-6736.0,-2632.0,1206.0,0.0,0,1.0
1047,-14092.0,-6772.0,-2636.0,1177.0,0.0,0,1.0
1049,-13996.0,-6660.0,-2732.0,1209.0,0.0,0,1.0
1051,-14136.0,-6696.0,-2672.0,1213.0,0.0,0,1.0
1053,-14096.0,-6716.0,-2664.0,1211.0,0.0,0,1.0
1055,-14016.0,-6680.0,-2716.0,1211.0,0.0,0,1.0
1057,-14176.0,-6656.0,-2552.0,1227.0,0.0,0,1.0
1059,-14152.0,-6668.0,-2544.0,1210.0,0.0,0,1.0
1061,-14280.0,-6792.0,-2648.0,1216.0,0.0,0,1.0
1063,-14168.0,-6788.0,-2624.0,1210.0,0.0,0,1.0
1065,-14160.0,-6776.0,-2792.0,1213.0,0.0,0,1.0
1067,-14072.0,-6880.0,-2680.0,1231.0,0.0,0,1.0
1069,-14176.0,-6836.0,-2768.0,1215.0,0.0,0,1.0
1071,-14236.0,-6876.0,-2700.0,1210.0,0.0,0,1.0
1073,-14052.0,-6828.0,-2672.0,1189.0,0.0,0,1.0
1075,-14084.0,-6748.0,-2628.0,1213.0,0.0,0,1.0
1077,-14116.0,-6720.0,-2508.0,1235.0,0.0,0,1.0
1079,-14164.0,-6780.0,-2588.0,1215.0,0.0,0,1.0
1081,-14060.0,-6728.0,-2636.0,1212.0,0.0,0,1.0
1083,-14152.0,-6700.0,-2844.0,1202.0,0.0,0,1.0
1085,-14060.0,-6828.0,-2760.0,1219.0,0.0,0,1.0
1087,-14156.0,-6804.0,-2528.0,1216.0,0.0,0,1.0
1089,-14144.0,-6780.0,-2712.0,1207.0,0.0,0,1.0
1091,-14240.0,-6792.0,-2688.0,1211.0,0.0,0,1.0
1093,-14180.0,-6720.0,-2632.0,1231.0,0.0,0,1.0
1095,-14184.0,-6756.0,-2676.0,1214.0,0.0,0,1.0
1097,-14120.0,-6652.0,-2636.0,1207.0,0.0,0,1.0
1099,-14200.0,-6788.0,-2752.0,1213.0,0.0,0,1.0
1101,-14172.0,-6712.0,-2732.0,1215.0,0.0,0,1.0
1103,-14128.0,-6728.0,-2504.0,1210.0,0.0,0,1.0
1105,-14112.0,-6664.0,-2524.0,1224.0,0.0,0,1.0
1107,-14188.0,-6764.0,-2620.0,1229.0,0.0,0,1.0
1109,-14200.0,-6648.0,-2744.0,1211.0,0.0,0,1.0
1111,-14104.0,-6704.0,-2808.0,1214.0,0.0,0,1.0
1113,-14084.0,-6832.0,-2604.0,1211.0,0.0,0,1.0
1115,-14120.0,-6804.0,-2840.0,1223.0,0.0,0,1.0
1117,-14220.0,-6844.0,-2672.0,1171.0,0.0,0,1.0
1119,-14120.0,-6840.0,-2684.0,1207.0,0.0,0,1.0
1121,-14132.0,-6824.0,-2584.0,1213.0,0.0,0,1.0
1123,-14132.0,-6764.0,-2620.0,1214.0,0.0,0,1.0
1125,-14084.0,-6780.0,-2584.0,1183.0,0.0,0,1.0
1127,-14280.0,-6680.0,-2796.0,1168.0,0.0,0,1.0
1129,-14268.0,-6636.0,-2644.0,1205.0,0.0,0,1.0
1131,-14100.0,-6584.0,-2576.0,1214.0,0.0,0,1.0
1133,-14232.0,-6620.0,-2592.0,1205.0,0.0,0,1.0
1135,-14160.0,-6704.0,-2492.0,1185.0,0.0,0,1.0
1137,-14068.0,-6708.0,-2556.0,1247.0,0.0,0,1.0
1139,-14200.0,-6764.0,-2756.0,1204.0,0.0,0,1.0
1141,-14144.0,-6748.0,-2616.0,1210.0,0.0,0,1.0
1143,-14284.0,-6812.0,-2556.0,1207.0,0.0,0,1.0
1145,-14156.0,-6812.0,-2620.0,1214.0,0.0,0,1.0
1147,-14180.0,-6568.0,-2788.0,1216.0,0.0,0,1.0
1149,-14064.0,-6676.0,-2604.0,1213.0,0.0,0,1.0
1151,-14068.0,-6676.0,-2660.0,1215.0,0.0,0,1.0
1153,-14168.0,-6700.0,-2464.0,1210.0,0.0,0,1.0
1155,-14220.0,-6764.0,-2640.0,1206.0,0.0,0,1.0
1157,-14156.0,-6732.0,-2596.0,1190.0,0.0,0,1.0
1159,-14128.0,-6772.0,-2604.0,1207.0,0.0,0,1.0
1161,-14232.0,-6764.0,-2616.0,1213.0,0.0,0,1.0
1163,-14184.0,-6780.0,-2620.0,1220.0,0.0,0,1.0
1165,-14124.0,-6764.0,-2672.0,1211.0,0.0,0,1.0
1167,-14180.0,-6804.0,-2616.0,1168.0,0.0,0,1.0
1169,-14096.0,-6732.0,-2604.0,1205.0,0.0,0,1.0
1171,-14256.0,-6700.0,-2736.0,1213.0,0.0,0,1.0
1173,-14244.0,-6704.0,-2668.0,1214.0,0.0,0,1.0
1175,-14068.0,-6676.0,-2572.0,1167.0,0.0,0,1.0
1177,-14188.0,-6688.0,-2528.0,1248.0,0.0,0,1.0
1179,-14160.0,-6700.0,-2764.0,1211.0,0.0,0,1.0
1181,-14140.0,-6796.0,-2728.0,1216.0,0.0,0,1.0
1183,-14192.0,-6680.0,-2664.0,1216.0,0.0,0,1.0
1185,-14204.0,-6676.0,-2528.0,1171.0,0.0,0,1.0
1187,-14064.0,-6660.0,-2476.0,1245.0,0.0,0,1.0
1189,-14264.0,-6616.0,-2576.0,1210.0,0.0,0,1.0
1191,-14092.0,-6764.0,-2624.0,1210.0,0.0,0,1.0
1193,-14260.0,-6716.0,-2576.0,1217.0,0.0,0,1.0
1195,-14096.0,-6752.0,-2528.0,1172.0,0.0,0,1.0
1197,-14092.0,-6844.0,-2468.0,1167.0,0.0,0,1.0
1199,-14076.0,-6816.0,-2564.0,1210.0,0.0,0,1.0
1201,-14040.0,-6620.0,-2432.0,1211.0,0.0,0,1.0
1203,-14172.0,-6668.0,-2524.0,1215.0,0.0,0,1.0
1205,-14156.0,-6688.0,-2544.0,1211.0,0.0,0,1.0
1207,-14132.0,-6604.0,-2588.0,1183.0,0.0,0,1.0
1209,-14108.0,-6660.0,-2576.0,1212.0,0.0,0,1.0
1211,-14136.0,-6748.0,-2656.0,1215.0,0.0,0,1.0
1213,-14100.0,-6680.0,-2628.0,1200.0,0.0,0,1.0
1215,-14148.0,-6720.0,-2564.0,1214.0,0.0,0,1.0
1217,-14224.0,-6680.0,-2472.0,1241.0,0.0,0,1.0
1219,-14120.0,-6668.0,-2668.0,1211.0,0.0,0,1.0
1221,-14096.0,-6592.0,-2392.0,1211.0,0.0,0,1.0
1223,-14116.0,-6556.0,-2480.0,1194.0,0.0,0,1.0
1225,-14180.0,-6784.0,-2548.0,1212.0,0.0,0,1.0
1227,-14260.0,-6644.0,-2484.0,1230.0,0.0,0,1.0
1229,-14176.0,-6628.0,-2508.0,1212.0,0.0,0,1.0
1231,-14184.0,-6636.0,-2684.0,1210.0,0.0,0,1.0
1233,-14204.0,-6820.0,-2584.0,1217.0,0.0,0,1.0
1235,-14172.0,-6728.0,-2624.0,1209.0,0.0,0,1.0
1237,-14172.0,-6736.0,-2492.0,1201.0,0.0,0,1.0
1239,-14192.0,-6720.0,-2544.0,1215.0,0.0,0,1.0
1241,-14100.0,-6740.0,-2584.0,1216.0,0.0,0,1.0
1243,-14128.0,-6748.0,-2592.0,1232.0,0.0,0,1.0
1245,-14176.0,-6744.0,-2432.0,1210.0,0.0,0,1.0
1247,-14152.0,-6656.0,-2696.0,1200.0,0.0,0,1.0
1249,-14144.0,-6672.0,-2528.0,1207.0,0.0,0,1.0
1251,-14220.0,-6744.0,-2464.0,1217.0,0.0,0,1.0
1253,-14200.0,-6660.0,-2468.0,1213.0,0.0,0,1.0
1255,-14292.0,-6696.0,-2700.0,1210.0,0.0,0,1.0
1257,-14264.0,-6724.0,-2688.0,1201.0,0.0,0,1.0
1259,-14176.0,-6684.0,-2480.0,1211.0,0.0,0,1.0
1261,-14204.0,-6720.0,-2720.0,1207.0,0.0,0,1.0
1263,-14312.0,-6828.0,-2520.0,1209.0,0.0,0,1.0
1265,-14212.0,-6840.0,-2644.0,1216.0,0.0,0,1.0
1267,-14260.0,-6728.0,-2540.0,1212.0,0.0,0,1.0
1269,-14208.0,-6676.0,-2460.0,1209.0,0.0,0,1.0
1271,-14088.0,-6676.0,-2488.0,1214.0,0.0,0,1.0
1273,-14156.0,-6728.0,-2568.0,1213.0,0.0,0,1.0
1275,-14192.0,-6632.0,-2556.0,1239.0,0.0,0,1.0
1277,-14120.0,-6656.0,-2488.0,1216.0,0.0,0,1.0
1279,-14160.0,-6688.0,-2392.0,1210.0,0.0,0,1.0
1281,-14052.0,-6720.0,-2608.0,1211.0,0.0,0,1.0
1283,-14120.0,-6736.0,-2464.0,1211.0,0.0,0,1.0
1285,-14120.0,-6740.0,-2536.0,1183.0,0.0,0,1.0
1287,-14124.0,-6672.0,-2612.0,1209.0,0.0,0,1.0
1289,-14136.0,-6656.0,-2532.0,1210.0,0.0,0,1.0
1291,-14056.0,-6736.0,-2632.0,1214.0,0.0,0,1.0
1293,-14228.0,-6760.0,-2544.0,1197.0,0.0,0,1.0
1295,-14316.0,-6672.0,-2552.0,1165.0,0.0,0,1.0
1297,-14120.0,-6752.0,-2612.0,1212.0,0.0,0,1.0
1299,-14164.0,-6692.0,-2524.0,1213.0,0.0,0,1.0
1301,-14224.0,-6716.0,-2636.0,1218.0,0.0,0,1.0
1303,-14248.0,-6724.0,-2488.0,1196.0,0.0,0,1.0
1305,-14132.0,-6620.0,-2492.0,1255.0,0.0,0,1.0
1307,-14108.0,-6712.0,-2616.0,1207.0,0.0,0,1.0
1309,-14140.0,-6692.0,-2576.0,1207.0,0.0,0,1.0
1311,-14044.0,-6704.0,-2536.0,1216.0,0.0,0,1.0
1313,-14188.0,-6660.0,-2556.0,1232.0,0.0,0,1.0
1315,-14140.0,-6696.0,-2544.0,1264.0,0.0,0,1.0
1317,-14176.0,-6696.0,-2572.0,1216.0,0.0,0,1.0
1319,-14120.0,-6716.0,-2468.0,1213.0,0.0,0,1.0
1321,-14120.0,-6712.0,-2516.0,1207.0,0.0,0,1.0
1323,-14228.0,-6860.0,-2596.0,1233.0,0.0,0,1.0
1325,-14196.0,-6848.0,-2516.0,1184.0,0.0,0,1.0
1327,-14200.0,-6760.0,-2452.0,1217.0,0.0,0,1.0
1329,-14164.0,-6824.0,-2496.0,1210.0,0.0,0,1.0
1331,-14152.0,-6860.0,-2528.0,1210.0,0.0,0,1.0
1333,-14208.0,-6760.0,-2520.0,1211.0,0.0,0,1.0
1335,-14168.0,-6736.0,-2552.0,1190.0,0.0,0,1.0
1337,-14236.0,-6748.0,-2680.0,1215.0,0.0,0,1.0
1339,-14164.0,-6808.0,-2404.0,1216.0,0.0,0,1.0
1341,-14024.0,-6696.0,-2424.0,1226.0,0.0,0,1.0
1343,-14052.0,-6752.0,-2568.0,1215.0,0.0,0,1.0
1345,-14100.0,-6776.0,-2452.0,1251.0,0.0,0,1.0
1347,-14212.0,-6720.0,-2384.0,1211.0,0.0,0,1.0
1349,-14220.0,-6824.0,-2472.0,1207.0,0.0,0,1.0
1351,-14164.0,-6692.0,-2476.0,1216.0,0.0,0,1.0
1353,-14096.0,-6724.0,-2476.0,1174.0,0.0,0,1.0
1355,-14132.0,-6864.0,-2584.0,1247.0,0.0,0,1.0
1357,-14172.0,-6876.0,-2532.0,1216.0,0.0,0,1.0
1359,-14044.0,-6832.0,-2604.0,1211.0,0.0,0,1.0
1361,-14032.0,-6840.0,-2712.0,1216.0,0.0,0,1.0
1363,-14076.0,-6740.0,-2652.0,1171.0,0.0,0,1.0
1365,-14188.0,-6788.0,-2536.0,1211.0,0.0,0,1.0
1367,-14060.0,-6764.0,-2600.0,1213.0,0.0,0,1.0
1369,-14032.0,-6644.0,-2540.0,1235.0,0.0,0,1.0
1371,-14072.0,-6700.0,-2628.0,1214.0,0.0,0,1.0
1373,-14180.0,-6624.0,-2612.0,1187.0,0.0,0,1.0
1375,-14176.0,-6816.0,-2624.0,1207.0,0.0,0,1.0
1377,-14164.0,-6816.0,-2556.0,1222.0,0.0,0,1.0
1379,-14120.0,-6764.0,-2672.0,1226.0,0.0,0,1.0
1381,-14072.0,-6796.0,-2576.0,1217.0,0.0,0,1.0
1383,-14100.0,-6820.0,-2500.0,1213.0,0.0,0,1.0
1385,-14140.0,-6796.0,-2520.0,1210.0,0.0,0,1.0
1387,-14228.0,-6620.0,-2640.0,1214.0,0.0,0,1.0
1389,-14092.0,-6732.0,-2528.0,1216.0,0.0,0,1.0
1391,-14180.0,-6704.0,-2564.0,1217.0,0.0,0,1.0
1393,-14136.0,-6632.0,-2524.0,1200.0,0.0,0,1.0
1395,-14068.0,-6744.0,-2376.0,1216.0,0.0,0,1.0
1397,-13984.0,-6696.0,-2536.0,1217.0,0.0,0,1.0
1399,-14176.0,-6732.0,-2520.0,1216.0,0.0,0,1.0
1401,-14112.0,-6704.0,-2624.0,1189.0,0.0,0,1.0
1403,-14128.0,-6756.0,-2620.0,1165.0,0.0,0,1.0
1405,-14160.0,-6740.0,-2468.0,1213.0,0.0,0,1.0
1407,-14044.0,-6800.0,-2564.0,1210.0,0.0,0,1.0
1409,-14088.0,-6824.0,-2476.0,1211.0,0.0,0,1.0
1411,-14208.0,-6704.0,-2384.0,1187.0,0.0,0,1.0
1413,-14236.0,-6768.0,-2436.0,1230.0,0.0,0,1.0
1415,-14212.0,-6768.0,-2544.0,1213.0,0.0,0,1.0
1417,-14068.0,-6784.0,-2460.0,1216.0,0.0,0,1.0
1419,-14220.0,-6724.0,-2424.0,1214.0,0.0,0,1.0
1421,-14152.0,-6808.0,-2496.0,1221.0,0.0,0,1.0
1423,-14204.0,-6764.0,-2396.0,1253.0,0.0,0,1.0
1425,-14144.0,-6860.0,-2664.0,1213.0,0.0,0,1.0
1427,-14124.0,-6796.0,-2492.0,1213.0,0.0,0,1.0
1429,-14152.0,-6732.0,-2504.0,1202.0,0.0,0,1.0
1431,-14072.0,-6856.0,-2664.0,1216.0,0.0,0,1.0
1433,-14144.0,-6640.0,-2548.0,1200.0,0.0,0,1.0
1435,-14092.0,-6724.0,-2636.0,1219.0,0.0,0,1.0
1437,-14032.0,-6692.0,-2524.0,1216.0,0.0,0,1.0
1439,-14044.0,-6652.0,-2592.0,1210.0,0.0,0,1.0
1441,-14128.0,-6752.0,-2584.0,1216.0,0.0,0,1.0
1443,-14124.0,-6800.0,-2644.0,1182.0,0.0,0,1.0
1445,-14160.0,-6776.0,-2528.0,1206.0,0.0,0,1.0
1447,-14192.0,-6688.0,-2656.0,1211.0,0.0,0,1.0
1449,-14140.0,-6692.0,-2608.0,1214.0,0.0,0,1.0
1451,-14152.0,-6768.0,-2708.0,1216.0,0.0,0,1.0
1453,-14084.0,-6688.0,-2720.0,1251.0,0.0,0,1.0
1455,-14092.0,-6728.0,-2764.0,1210.0,0.0,0,1.0
1457,-14024.0,-6784.0,-2660.0,1217.0,0.0,0,1.0
1459,-14004.0,-6692.0,-2688.0,1211.0,0.0,0,1.0
1461,-13980.0,-6732.0,-2788.0,1217.0,0.0,0,1.0
1463,-13920.0,-6652.0,-2684.0,1254.0,0.0,0,1.0
1465,-14008.0,-6716.0,-2772.0,1211.0,0.0,0,1.0
1467,-14048.0,-6764.0,-2656.0,1218.0,0.0,0,1.0
1469,-14020.0,-6720.0,-2852.0,1202.0,0.0,0,1.0
1471,-14008.0,-6752.0,-2732.0,1225.0,0.0,0,1.0
1473,-13900.0,-6776.0,-2752.0,1163.0,0.0,0,1.0
1475,-13864.0,-6812.0,-2728.0,1214.0,0.0,0,1.0
1477,-13900.0,-6808.0,-2688.0,1216.0,0.0,0,1.0
1479,-14008.0,-6856.0,-2764.0,1201.0,0.0,0,1.0
1481,-14080.0,-6924.0,-2704.0,1221.0,0.0,0,1.0
1483,-14264.0,-6752.0,-2756.0,1183.0,0.0,0,1.0
1485,-14408.0,-6684.0,-2800.0,1217.0,0.0,0,1.0
1487,-14392.0,-6780.0,-2756.0,1218.0,0.0,0,1.0
1489,-14512.0,-6752.0,-2740.0,1206.0,0.0,0,1.0
1491,-14500.0,-6648.0,-2508.0,1218.0,0.0,0,1.0
1493,-14436.0,-6708.0,-2512.0,1264.0,0.0,0,1.0
1495,-14372.0,-6636.0,-2344.0,1217.0,0.0,0,1.0
1497,-14272.0,-6736.0,-2460.0,1223.0,0.0,0,1.0
1499,-14284.0,-6764.0,-2476.0,1200.0,0.0,0,1.0
1501,-14264.0,-6636.0,-2480.0,1219.0,0.0,0,1.0
1503,-14300.0,-6588.0,-2336.0,1248.0,0.0,0,1.0
1505,-14184.0,-6628.0,-2536.0,1220.0,0.0,0,1.0
1507,-14132.0,-6700.0,-2432.0,1217.0,0.0,0,1.0
1509,-14004.0,-6704.0,-2508.0,1237.0,0.0,0,1.0
1511,-14088.0,-6676.0,-2444.0,1216.0,0.0,0,1.0
1513,-14180.0,-6708.0,-2556.0,1214.0,0.0,0,1.0
1515,-14128.0,-6696.0,-2656.0,1221.0,0.0,0,1.0
1517,-14100.0,-6680.0,-2700.0,1224.0,0.0,0,1.0
1519,-14160.0,-6752.0,-2704.0,1217.0,0.0,0,1.0
1521,-14068.0,-6712.0,-2584.0,1232.0,0.0,0,1.0
1523,-14208.0,-6728.0,-2576.0,1235.0,0.0,0,1.0
1525,-14148.0,-6740.0,-2640.0,1218.0,0.0,0,1.0
1527,-14188.0,-6732.0,-2516.0,1217.0,0.0,0,1.0
1529,-14240.0,-6640.0,-2704.0,1227.0,0.0,0,1.0
1531,-14268.0,-6612.0,-2616.0,1232.0,0.0,0,1.0
1533,-14280.0,-6608.0,-2684.0,1193.0,0.0,0,1.0
1535,-14180.0,-6408.0,-2696.0,1222.0,0.0,0,1.0
1537,-14268.0,-6444.0,-2672.0,1221.0,0.0,0,1.0
1539,-14236.0,-6556.0,-2644.0,1216.0,0.0,0,1.0
1541,-14272.0,-6640.0,-2688.0,1195.0,0.0,0,1.0
1543,-14160.0,-6588.0,-2688.0,1179.0,0.0,0,1.0
1545,-14212.0,-6556.0,-2740.0,1223.0,0.0,0,1.0
1547,-14136.0,-6652.0,-2616.0,1219.0,0.0,0,1.0
1549,-14188.0,-6544.0,-2584.0,1223.0,0.0,0,1.0
1551,-14136.0,-6692.0,-2752.0,1206.0,0.0,0,1.0
1553,-14160.0,-6712.0,-2608.0,1265.0,0.0,0,1.0
1555,-14192.0,-6648.0,-2672.0,1227.0,0.0,0,1.0
1557,-14164.0,-6608.0,-2684.0,1219.0,0.0,0,1.0
1559,-14224.0,-6640.0,-2776.0,1206.0,0.0,0,1.0
